family,side,bucket,band,n_markets,grey,avg_paid_c,realized_pct,bias_pp,ci_lo,ci_hi,vw_paid_c,vw_realized_pct,qty_contracts,n_trades,spread_med_c,spread_n_markets,fee_c,cost_c,exceeds_cost,max_single_loss_c
crypto_15m,no,01-05,10-60m,43,False,4.09,0.0,4.09,3.9,4.25,3.95,0.0,643745.5,9598,0.15,40,0.27,0.42,True,
crypto_15m,no,05-10,10-60m,189,False,8.39,5.82,2.57,-1.15,5.73,7.71,2.0,3451132.4,56513,0.16,184,0.54,0.7,False,92.7
crypto_15m,no,10-20,10-60m,554,False,16.4,15.7,0.7,-2.48,3.46,15.51,9.15,15570791.8,224126,1.02,584,0.96,1.98,False,88.3
crypto_15m,no,20-35,10-60m,1475,False,29.36,32.0,-2.64,-5.04,-0.3,28.05,23.52,60418182.5,931012,1.05,1492,1.45,2.5,True,78.1
crypto_15m,no,35-50,10-60m,2531,False,43.29,45.87,-2.58,-4.5,-0.61,42.39,41.28,107152907.3,1701853,1.33,2612,1.72,3.05,False,65.0
crypto_15m,no,45-55(null),10-60m,2693,False,49.62,49.31,0.3,-1.59,2.1,49.44,48.31,78462813.2,1254214,1.28,5173,1.75,3.03,False,55.0
crypto_15m,no,50-65,10-60m,2646,False,55.81,51.78,4.04,2.22,5.85,56.15,55.62,95538525.5,1603997,1.22,2561,1.73,2.95,True,50.0
crypto_15m,no,65-80,10-60m,1699,False,69.47,64.33,5.14,2.71,7.39,70.76,70.21,44325738.2,776928,1.03,1521,1.48,2.51,True,35.0
crypto_15m,no,80-90,10-60m,684,False,82.81,83.04,-0.23,-2.88,2.6,83.74,86.61,12312727.4,197572,1.0,592,1.0,2.0,False,20.0
crypto_15m,no,90-95,10-60m,218,False,91.13,90.83,0.31,-3.4,4.35,91.64,92.78,2385312.1,41407,0.17,166,0.57,0.74,False,10.0
crypto_15m,no,95-99,10-60m,53,False,95.56,98.11,-2.56,-4.6,1.37,95.68,99.58,228715.8,3684,0.15,30,0.3,0.45,False,5.0
crypto_15m,no,01-05,2-5m,1034,False,2.59,3.58,-0.99,-2.21,0.18,2.45,1.96,39086571.1,623724,0.19,980,0.18,0.36,False,98.2
crypto_15m,no,05-10,2-5m,921,False,7.13,7.06,0.07,-1.56,1.59,7.09,6.93,17323426.5,354887,0.24,866,0.46,0.7,False,94.8
crypto_15m,no,10-20,2-5m,881,False,14.4,12.94,1.46,-0.71,3.61,14.52,11.99,15907523.2,268027,1.1,852,0.86,1.96,False,88.9
crypto_15m,no,20-35,2-5m,939,False,26.69,25.77,0.92,-1.88,3.58,26.79,23.79,20100570.5,322819,1.12,877,1.37,2.49,False,80.0
crypto_15m,no,35-50,2-5m,878,False,41.94,39.52,2.41,-0.92,5.38,42.06,37.25,19102008.1,293324,1.14,839,1.7,2.85,False,65.0
crypto_15m,no,45-55(null),2-5m,856,False,49.6,46.38,3.22,-0.04,6.29,49.45,44.23,12877820.9,192440,1.15,1704,1.75,2.9,False,55.0
crypto_15m,no,50-65,2-5m,913,False,56.97,53.23,3.74,0.59,7.02,57.04,54.58,19288980.4,293017,1.15,865,1.72,2.87,True,49.8
crypto_15m,no,65-80,2-5m,935,False,72.26,69.3,2.96,0.11,5.93,72.39,72.53,23130719.2,343832,1.12,887,1.4,2.53,True,35.0
crypto_15m,no,80-90,2-5m,918,False,84.79,82.35,2.43,0.06,4.86,84.73,81.96,22477659.1,312769,1.1,876,0.9,2.0,True,20.0
crypto_15m,no,90-95,2-5m,931,False,92.48,90.23,2.26,0.38,4.22,92.34,89.27,20826964.3,350227,0.24,864,0.49,0.73,True,10.0
crypto_15m,no,95-99,2-5m,1097,False,97.52,95.81,1.72,0.61,2.98,97.59,97.45,38524147.9,592819,0.19,1007,0.17,0.36,True,5.0
crypto_15m,no,01-05,5-10m,557,False,3.53,3.77,-0.24,-1.99,1.2,3.03,1.51,19907969.9,306790,0.17,540,0.24,0.41,False,97.9
crypto_15m,no,05-10,5-10m,802,False,7.54,7.61,-0.07,-1.94,1.66,7.26,4.92,24852664.3,481894,0.18,779,0.49,0.67,False,93.8
crypto_15m,no,10-20,5-10m,1093,False,14.94,15.92,-0.98,-3.18,1.06,14.68,10.33,31098675.0,518557,1.04,1083,0.89,1.93,False,88.3
crypto_15m,no,20-35,5-10m,1439,False,27.48,28.08,-0.6,-2.83,1.69,27.15,23.19,45977682.9,801295,1.07,1400,1.39,2.46,False,79.9
crypto_15m,no,35-50,5-10m,1555,False,41.88,40.84,1.05,-1.27,3.34,41.72,40.95,46557891.6,790748,1.08,1502,1.7,2.78,False,65.0
crypto_15m,no,45-55(null),5-10m,1460,False,49.49,47.6,1.89,-0.9,4.34,49.43,46.91,28350276.4,472045,1.08,2990,1.75,2.83,False,55.0
crypto_15m,no,50-65,5-10m,1544,False,57.0,54.4,2.6,0.21,5.03,56.98,54.88,41995990.9,715655,1.08,1488,1.72,2.79,False,50.0
crypto_15m,no,65-80,5-10m,1509,False,71.75,67.99,3.75,1.5,6.23,72.24,71.65,42612026.5,734162,1.06,1419,1.42,2.48,True,35.0
crypto_15m,no,80-90,5-10m,1228,False,84.23,81.84,2.39,0.23,4.64,84.61,84.09,35573441.6,558222,1.03,1140,0.93,1.96,True,20.0
crypto_15m,no,90-95,5-10m,885,False,92.05,91.07,0.97,-0.78,2.81,92.19,93.48,24977410.9,445667,0.19,807,0.51,0.7,False,10.0
crypto_15m,no,95-99,5-10m,608,False,96.55,95.23,1.32,-0.27,3.02,97.01,98.86,19044592.3,289932,0.17,525,0.23,0.41,False,5.0
crypto_15m,no,01-05,lt2m,955,False,2.03,1.88,0.14,-0.78,0.88,2.26,0.67,23997359.0,342172,0.24,836,0.14,0.38,False,98.6
crypto_15m,no,05-10,lt2m,600,False,6.97,5.0,1.97,-0.02,3.61,7.08,3.17,7330580.3,116871,0.45,540,0.45,0.9,False,94.0
crypto_15m,no,10-20,lt2m,528,False,14.11,11.36,2.75,-0.03,5.13,14.61,10.84,6293907.5,92821,1.34,489,0.85,2.19,False,88.5
crypto_15m,no,20-35,lt2m,486,False,26.19,22.63,3.56,0.12,7.26,26.69,22.17,8535345.1,114531,1.33,422,1.35,2.69,True,78.9
crypto_15m,no,35-50,lt2m,448,False,42.04,37.28,4.77,0.58,9.26,41.89,38.99,7271457.2,91297,1.29,396,1.71,2.99,True,62.1
crypto_15m,no,45-55(null),lt2m,412,False,49.43,44.9,4.53,-0.59,8.97,49.36,51.19,4506138.5,57490,1.38,795,1.75,3.13,False,54.3
crypto_15m,no,50-65,lt2m,451,False,57.13,52.33,4.8,0.4,9.02,56.97,58.84,6512694.5,85739,1.48,399,1.71,3.2,True,48.1
crypto_15m,no,65-80,lt2m,488,False,72.51,67.21,5.3,1.3,9.37,72.44,72.47,8783647.5,114100,1.33,439,1.4,2.73,True,32.8
crypto_15m,no,80-90,lt2m,533,False,85.05,81.05,4.0,0.89,7.32,84.97,83.71,8898663.7,110785,1.3,495,0.89,2.19,True,19.0
crypto_15m,no,90-95,lt2m,624,False,92.5,88.3,4.2,1.79,6.77,92.32,90.73,9607634.3,131353,0.47,564,0.49,0.96,True,10.0
crypto_15m,no,95-99,lt2m,867,False,97.94,94.69,3.25,1.79,4.74,97.67,96.1,19058987.0,296279,0.24,825,0.14,0.38,True,4.1
crypto_15m,yes,01-05,10-60m,34,False,4.28,2.94,1.34,-4.7,4.46,4.23,1.19,351046.6,4858,0.15,30,0.29,0.44,False,96.9
crypto_15m,yes,05-10,10-60m,164,False,8.29,8.54,-0.24,-5.11,3.84,7.81,4.74,2896336.8,49624,0.17,166,0.53,0.71,False,92.5
crypto_15m,yes,10-20,10-60m,561,False,16.37,14.8,1.57,-1.39,4.53,15.67,11.59,17476408.7,249582,1.0,592,0.96,1.96,False,86.7
crypto_15m,yes,20-35,10-60m,1499,False,29.35,33.02,-3.67,-5.93,-1.33,28.18,28.0,71205317.9,1073963,1.03,1521,1.45,2.48,True,77.7
crypto_15m,yes,35-50,10-60m,2534,False,43.24,47.4,-4.15,-5.88,-2.15,42.29,41.86,116456957.3,1846475,1.22,2561,1.72,2.94,True,63.9
crypto_15m,yes,45-55(null),10-60m,2703,False,49.62,50.09,-0.48,-2.21,1.39,49.42,50.05,82333174.2,1351501,1.28,5173,1.75,3.03,False,55.0
crypto_15m,yes,50-65,10-60m,2650,False,55.77,52.64,3.13,1.23,4.87,56.19,56.46,99381897.8,1711779,1.33,2612,1.73,3.06,True,50.0
crypto_15m,yes,65-80,10-60m,1673,False,69.33,65.21,4.11,1.94,6.33,70.62,73.51,41480676.7,764647,1.05,1492,1.49,2.54,True,35.0
crypto_15m,yes,80-90,10-60m,660,False,82.97,82.42,0.55,-2.27,3.62,83.89,88.02,11109775.9,188809,1.02,584,0.99,2.01,False,20.0
crypto_15m,yes,90-95,10-60m,242,False,91.16,92.98,-1.82,-4.68,1.42,91.76,97.95,2601182.8,48043,0.16,184,0.56,0.72,False,10.0
crypto_15m,yes,95-99,10-60m,60,False,95.68,96.67,-0.99,-4.37,4.03,95.92,99.92,462090.3,8259,0.15,40,0.29,0.44,False,5.0
crypto_15m,yes,01-05,2-5m,1062,False,2.56,2.82,-0.26,-1.36,0.66,2.42,1.46,41853713.2,656716,0.19,1007,0.17,0.36,False,98.6
crypto_15m,yes,05-10,2-5m,922,False,7.11,9.11,-2.0,-3.78,-0.21,7.11,8.21,18485498.6,366756,0.24,864,0.46,0.71,True,94.6
crypto_15m,yes,10-20,2-5m,915,False,14.48,15.85,-1.36,-3.77,0.93,14.63,17.1,17587501.9,292496,1.1,876,0.87,1.97,False,90.0
crypto_15m,yes,20-35,2-5m,934,False,26.68,29.12,-2.44,-5.45,0.34,26.79,26.88,21236684.3,342258,1.12,887,1.37,2.49,False,80.0
crypto_15m,yes,35-50,2-5m,913,False,42.1,44.58,-2.48,-5.61,0.61,42.08,44.97,20452967.4,313165,1.15,865,1.71,2.86,False,65.0
crypto_15m,yes,45-55(null),2-5m,856,False,49.5,51.52,-2.02,-5.4,1.13,49.51,57.53,13800020.4,205297,1.15,1704,1.75,2.9,False,55.0
crypto_15m,yes,50-65,2-5m,886,False,56.84,57.67,-0.83,-4.07,2.56,57.09,64.51,21322291.4,315808,1.14,839,1.72,2.86,False,50.0
crypto_15m,yes,65-80,2-5m,922,False,72.32,72.13,0.19,-2.4,3.06,72.37,75.93,23385510.6,353126,1.12,877,1.4,2.52,False,35.0
crypto_15m,yes,80-90,2-5m,900,False,84.77,84.89,-0.12,-2.38,2.04,84.77,86.86,20898109.7,299076,1.1,852,0.9,2.0,False,20.0
crypto_15m,yes,90-95,2-5m,938,False,92.5,92.11,0.39,-1.32,2.12,92.4,93.1,19478878.7,340047,0.24,866,0.49,0.73,False,10.0
crypto_15m,yes,95-99,2-5m,1054,False,97.53,95.92,1.61,0.57,2.79,97.53,97.78,35380496.8,573310,0.19,980,0.17,0.35,True,5.0
crypto_15m,yes,01-05,5-10m,542,False,3.52,3.69,-0.17,-1.66,1.3,3.04,0.57,21877706.4,335888,0.17,525,0.24,0.41,False,96.3
crypto_15m,yes,05-10,5-10m,838,False,7.59,7.76,-0.17,-2.04,1.66,7.31,5.54,26737444.4,506458,0.19,807,0.49,0.68,False,93.6
crypto_15m,yes,10-20,5-10m,1167,False,15.08,16.11,-1.03,-3.13,1.27,14.77,14.38,36229455.1,592388,1.03,1140,0.9,1.93,False,88.3
crypto_15m,yes,20-35,5-10m,1472,False,27.08,29.42,-2.34,-4.57,-0.13,26.81,27.5,51277822.4,876781,1.06,1419,1.38,2.44,False,79.1
crypto_15m,yes,35-50,5-10m,1552,False,41.91,43.56,-1.65,-3.96,0.78,41.84,42.55,47829804.1,812221,1.08,1488,1.7,2.78,False,65.0
crypto_15m,yes,45-55(null),5-10m,1457,False,49.36,50.31,-0.94,-3.58,1.52,49.39,51.72,30283103.4,505801,1.08,2990,1.75,2.83,False,55.0
crypto_15m,yes,50-65,5-10m,1564,False,56.92,57.16,-0.24,-2.57,2.29,57.03,59.44,44906477.3,771805,1.08,1502,1.72,2.79,False,50.0
crypto_15m,yes,65-80,5-10m,1459,False,71.52,70.66,0.86,-1.43,3.14,71.79,75.01,43093122.7,762987,1.07,1400,1.43,2.49,False,35.0
crypto_15m,yes,80-90,5-10m,1159,False,84.35,82.83,1.52,-0.46,3.77,84.75,86.89,30277475.1,500637,1.04,1083,0.92,1.97,False,20.0
crypto_15m,yes,90-95,5-10m,858,False,92.03,90.68,1.36,-0.4,3.27,92.21,94.05,22735966.5,423803,0.18,779,0.51,0.69,False,10.0
crypto_15m,yes,95-99,5-10m,614,False,96.55,94.95,1.6,-0.03,3.49,97.05,98.38,17648716.8,271456,0.17,540,0.23,0.4,False,5.0
crypto_15m,yes,01-05,lt2m,949,False,2.1,4.11,-2.01,-3.25,-0.85,2.3,3.15,23475882.8,332704,0.24,825,0.14,0.39,True,98.7
crypto_15m,yes,05-10,lt2m,635,False,7.04,9.92,-2.88,-5.28,-0.62,7.16,8.55,9144796.5,145184,0.47,564,0.46,0.93,True,93.9
crypto_15m,yes,10-20,lt2m,541,False,14.2,16.82,-2.62,-5.52,0.33,14.42,16.56,7942604.3,109349,1.3,495,0.85,2.15,False,88.1
crypto_15m,yes,20-35,lt2m,491,False,26.11,29.53,-3.42,-7.46,0.44,26.56,26.94,8305994.4,109977,1.33,439,1.35,2.68,False,78.8
crypto_15m,yes,35-50,lt2m,454,False,41.84,44.71,-2.88,-7.24,1.54,42.01,45.37,6965899.8,89634,1.48,399,1.7,3.19,False,63.0
crypto_15m,yes,45-55(null),lt2m,421,False,49.46,53.44,-3.99,-8.57,0.57,49.46,51.33,4554581.4,59023,1.38,795,1.75,3.13,False,54.0
crypto_15m,yes,50-65,lt2m,451,False,57.27,61.42,-4.15,-8.4,0.45,57.35,62.77,7395060.1,96192,1.29,396,1.71,3.0,False,49.3
crypto_15m,yes,65-80,lt2m,471,False,72.55,74.31,-1.76,-5.3,2.2,72.24,79.46,9092794.1,119512,1.33,422,1.39,2.73,False,32.9
crypto_15m,yes,80-90,lt2m,517,False,85.1,87.43,-2.33,-5.08,0.61,84.83,89.01,7280288.3,97101,1.34,489,0.89,2.23,False,19.7
crypto_15m,yes,90-95,lt2m,588,False,92.53,93.37,-0.84,-2.84,1.18,92.35,95.93,7852528.1,109004,0.45,540,0.48,0.93,False,9.7
crypto_15m,yes,95-99,lt2m,872,False,98.03,97.36,0.67,-0.35,1.73,97.73,99.37,19976858.2,314118,0.24,836,0.14,0.38,False,3.7
crypto_hourly,no,01-05,10-60m,8559,False,1.54,0.62,0.93,0.76,1.1,2.52,1.97,22155853.5,183462,1.02,3076,0.11,1.13,False,98.8
crypto_hourly,no,05-10,10-60m,2274,False,6.71,5.58,1.12,0.19,2.03,6.87,5.05,19975545.6,159701,1.08,2263,0.44,1.52,False,94.9
crypto_hourly,no,10-20,10-60m,2135,False,14.28,12.97,1.31,-0.2,2.71,14.17,12.54,28572107.2,255540,1.2,2345,0.86,2.05,False,89.7
crypto_hourly,no,20-35,10-60m,2024,False,26.52,25.1,1.43,-0.44,3.18,26.82,24.12,33668888.9,340803,1.66,2281,1.36,3.03,False,78.9
crypto_hourly,no,35-50,10-60m,2130,False,42.2,40.47,1.73,-0.25,3.64,42.05,41.86,33019766.4,336100,5.23,3660,1.71,6.93,False,65.0
crypto_hourly,no,45-55(null),10-60m,2053,False,49.7,48.56,1.13,-1.12,3.44,49.42,49.57,22236980.0,225204,4.64,7556,1.75,6.39,False,55.0
crypto_hourly,no,50-65,10-60m,2646,False,57.66,55.1,2.56,0.63,4.27,56.62,56.48,29999864.3,317754,4.05,3896,1.71,5.76,False,50.0
crypto_hourly,no,65-80,10-60m,3592,False,72.6,67.62,4.98,3.51,6.47,72.02,72.75,25829662.0,282049,3.2,4287,1.39,4.59,True,35.0
crypto_hourly,no,80-90,10-60m,3845,False,84.78,83.54,1.24,0.04,2.39,84.47,83.76,18372219.5,206349,3.28,6133,0.9,4.18,False,20.0
crypto_hourly,no,90-95,10-60m,3887,False,92.07,90.76,1.31,0.38,2.26,92.03,90.09,9642028.3,114611,2.5,5824,0.51,3.01,False,10.0
crypto_hourly,no,95-99,10-60m,9106,False,97.73,97.59,0.14,-0.18,0.45,97.41,97.37,13650098.8,145036,1.38,6842,0.16,1.54,False,5.0
crypto_hourly,no,01-05,2-5m,1468,False,1.63,0.75,0.88,0.41,1.29,2.03,1.53,3466323.2,32251,1.1,784,0.11,1.21,False,98.6
crypto_hourly,no,05-10,2-5m,543,False,6.8,5.16,1.64,-0.28,3.44,6.79,4.98,1736269.3,19464,1.75,655,0.44,2.19,False,94.9
crypto_hourly,no,10-20,2-5m,602,False,14.15,11.63,2.52,-0.12,4.82,14.1,10.5,2244703.2,24132,2.63,725,0.85,3.48,False,89.0
crypto_hourly,no,20-35,2-5m,661,False,26.82,25.87,0.95,-2.4,4.13,26.57,28.27,2673186.8,28585,3.92,790,1.37,5.29,False,80.0
crypto_hourly,no,35-50,2-5m,630,False,41.81,40.16,1.65,-2.07,5.23,41.87,38.19,2314722.5,24254,4.62,752,1.7,6.32,False,65.0
crypto_hourly,no,45-55(null),2-5m,590,False,49.61,47.97,1.64,-2.76,5.59,49.64,41.42,1545972.4,16151,4.66,1575,1.75,6.41,False,55.0
crypto_hourly,no,50-65,2-5m,670,False,57.33,57.76,-0.43,-3.85,3.17,57.17,50.87,2602083.8,27999,4.7,823,1.71,6.42,False,50.0
crypto_hourly,no,65-80,2-5m,753,False,72.16,71.45,0.72,-2.14,3.94,71.97,67.18,3258129.8,34809,4.53,927,1.41,5.94,False,35.0
crypto_hourly,no,80-90,2-5m,732,False,84.57,82.65,1.92,-0.76,4.7,84.39,83.59,1981214.9,22330,4.13,970,0.91,5.05,False,20.0
crypto_hourly,no,90-95,2-5m,699,False,92.24,90.99,1.25,-0.71,3.37,92.12,89.97,1472641.5,16090,3.35,1061,0.5,3.85,False,10.0
crypto_hourly,no,95-99,2-5m,1383,False,97.71,96.96,0.74,-0.11,1.79,97.73,97.78,3792286.9,38619,1.8,1389,0.16,1.96,False,5.0
crypto_hourly,no,01-05,5-10m,1780,False,1.7,1.07,0.63,0.16,1.05,2.31,1.15,3849473.6,36452,1.01,1019,0.12,1.13,False,98.3
crypto_hourly,no,05-10,5-10m,600,False,6.83,5.67,1.17,-0.8,2.9,6.88,5.21,2507373.7,27794,1.16,665,0.45,1.61,False,94.9
crypto_hourly,no,10-20,5-10m,628,False,14.19,13.06,1.13,-1.49,3.57,14.12,10.4,3193889.4,34631,1.88,752,0.85,2.73,False,90.0
crypto_hourly,no,20-35,5-10m,768,False,27.07,25.65,1.42,-1.71,4.52,26.89,25.29,3621641.3,40443,2.91,931,1.38,4.29,False,80.0
crypto_hourly,no,35-50,5-10m,840,False,42.18,40.6,1.58,-1.71,5.06,42.06,38.42,3840873.1,40236,3.74,1061,1.71,5.45,False,65.0
crypto_hourly,no,45-55(null),5-10m,809,False,49.71,49.44,0.27,-3.08,4.02,49.51,47.85,2711240.0,27705,3.84,2309,1.75,5.59,False,55.0
crypto_hourly,no,50-65,5-10m,988,False,57.28,59.62,-2.34,-5.37,0.58,57.11,60.05,4330482.4,44905,3.93,1248,1.71,5.64,False,50.0
crypto_hourly,no,65-80,5-10m,1095,False,72.36,73.88,-1.52,-4.04,1.06,72.09,74.29,4917548.6,53356,3.85,1386,1.4,5.25,False,35.0
crypto_hourly,no,80-90,5-10m,1103,False,84.65,83.95,0.7,-1.44,2.66,84.66,83.04,3450564.3,37368,3.49,1493,0.91,4.4,False,20.0
crypto_hourly,no,90-95,5-10m,989,False,92.2,90.09,2.11,0.33,3.94,92.0,88.48,2010699.7,22540,2.93,1565,0.5,3.44,False,10.0
crypto_hourly,no,95-99,5-10m,2221,False,97.82,97.21,0.61,-0.01,1.26,97.73,97.83,4437105.3,46860,1.48,2166,0.15,1.62,False,5.0
crypto_hourly,no,01-05,gt60m,451,False,2.1,0.0,2.1,2.02,2.19,2.84,0.0,1243292.2,9721,1.13,461,0.14,1.28,True,
crypto_hourly,no,05-10,gt60m,223,False,6.62,1.35,5.27,3.53,6.6,6.85,0.34,1693085.4,11109,1.43,247,0.43,1.86,True,93.0
crypto_hourly,no,10-20,gt60m,187,False,14.17,6.95,7.22,3.43,10.44,14.54,2.27,2406346.0,15820,1.52,220,0.85,2.37,True,87.5
crypto_hourly,no,20-35,gt60m,163,False,26.34,18.4,7.94,2.11,13.34,26.7,15.64,2587036.4,17866,1.57,200,1.36,2.93,True,78.4
crypto_hourly,no,35-50,gt60m,164,False,42.22,32.93,9.3,1.47,15.87,42.04,37.74,3208669.9,24579,78.0,520,1.71,79.71,False,60.4
crypto_hourly,no,45-55(null),gt60m,169,False,49.6,42.6,7.0,-0.97,14.04,49.39,47.56,2281649.6,17512,78.0,1110,1.75,79.75,False,53.1
crypto_hourly,no,50-65,gt60m,195,False,57.03,56.41,0.62,-6.04,7.2,55.8,55.46,2575583.8,22111,78.0,590,1.72,79.72,False,49.9
crypto_hourly,no,65-80,gt60m,232,False,72.56,71.98,0.58,-5.14,6.59,72.27,75.66,1919177.4,17992,2.51,317,1.39,3.9,False,34.3
crypto_hourly,no,80-90,gt60m,311,False,85.32,84.24,1.08,-2.75,5.31,84.63,81.73,1418654.9,15233,3.04,486,0.88,3.92,False,20.0
crypto_hourly,no,90-95,gt60m,355,False,92.23,91.83,0.4,-2.41,3.43,92.04,90.39,963770.0,10443,2.34,528,0.5,2.85,False,10.0
crypto_hourly,no,95-99,gt60m,953,False,97.64,98.32,-0.68,-1.44,0.22,97.16,97.95,1106800.1,12856,1.5,843,0.16,1.66,False,5.0
crypto_hourly,no,01-05,lt2m,1701,False,1.46,0.71,0.75,0.34,1.11,1.58,0.33,5152372.4,38091,1.53,890,0.1,1.63,False,98.0
crypto_hourly,no,05-10,lt2m,481,False,6.59,5.61,0.98,-1.26,3.0,6.7,7.49,1070967.6,11940,2.75,602,0.43,3.18,False,94.7
crypto_hourly,no,10-20,lt2m,449,False,14.09,12.03,2.06,-0.98,4.97,14.0,9.36,1174428.2,13396,4.0,543,0.85,4.85,False,88.6
crypto_hourly,no,20-35,lt2m,443,False,26.46,25.06,1.4,-2.47,5.23,26.6,26.75,1237643.0,12693,5.5,497,1.36,6.86,False,79.8
crypto_hourly,no,35-50,lt2m,391,False,42.15,39.39,2.76,-2.04,7.88,42.01,38.46,1363645.4,14114,7.0,471,1.71,8.71,False,64.0
crypto_hourly,no,45-55(null),lt2m,362,False,49.51,47.51,2.0,-3.02,7.33,49.12,43.13,867096.9,9112,7.0,956,1.75,8.75,False,55.0
crypto_hourly,no,50-65,lt2m,394,False,56.96,55.08,1.89,-2.8,7.22,57.1,54.34,1316371.2,13246,7.0,485,1.72,8.72,False,50.0
crypto_hourly,no,65-80,lt2m,420,False,72.14,71.43,0.72,-3.46,4.93,71.93,74.3,1462370.3,15823,5.94,529,1.41,7.35,False,35.0
crypto_hourly,no,80-90,lt2m,417,False,84.5,85.61,-1.11,-4.31,2.48,84.58,88.2,980605.8,10914,5.22,584,0.92,6.14,False,20.0
crypto_hourly,no,90-95,lt2m,434,False,92.12,92.86,-0.74,-3.02,1.74,92.14,93.22,745634.6,7890,4.27,662,0.51,4.78,False,10.0
crypto_hourly,no,95-99,lt2m,890,False,97.96,96.85,1.11,0.0,2.19,98.09,97.45,2745563.2,24021,2.0,1003,0.14,2.14,False,5.0
crypto_hourly,yes,01-05,10-60m,6872,False,2.03,1.59,0.44,0.15,0.74,2.53,1.76,25320049.6,188593,1.38,6842,0.14,1.52,False,99.0
crypto_hourly,yes,05-10,10-60m,4138,False,6.95,7.13,-0.18,-0.92,0.63,6.84,6.89,23773564.3,191413,2.5,5824,0.45,2.95,False,95.0
crypto_hourly,yes,10-20,10-60m,4355,False,14.39,14.54,-0.15,-1.19,0.91,14.23,13.25,33913159.2,315846,3.28,6133,0.86,4.14,False,90.0
crypto_hourly,yes,20-35,10-60m,3889,False,26.23,25.28,0.96,-0.35,2.24,26.8,25.67,40008217.0,425082,3.2,4287,1.35,4.55,False,80.0
crypto_hourly,yes,35-50,10-60m,2909,False,41.36,38.33,3.03,1.21,4.71,42.08,41.75,39943093.6,445937,4.05,3896,1.7,5.75,False,65.0
crypto_hourly,yes,45-55(null),10-60m,2373,False,49.06,47.11,1.95,0.15,3.9,49.32,48.95,25849544.0,289402,4.64,7556,1.75,6.39,False,55.0
crypto_hourly,yes,50-65,10-60m,2292,False,56.42,54.28,2.14,0.17,4.22,56.66,55.67,33435881.8,391589,5.23,3660,1.72,6.95,False,50.0
crypto_hourly,yes,65-80,10-60m,2141,False,71.94,70.48,1.46,-0.44,3.35,71.87,72.81,30169061.5,358181,1.66,2281,1.41,3.08,False,35.0
crypto_hourly,yes,80-90,10-60m,2072,False,84.58,83.35,1.23,-0.47,2.79,84.43,84.94,20423278.8,227444,1.2,2345,0.91,2.11,False,20.0
crypto_hourly,yes,90-95,10-60m,2089,False,92.11,91.72,0.39,-0.8,1.56,92.0,92.72,10249671.8,113073,1.08,2263,0.51,1.59,False,10.0
crypto_hourly,yes,95-99,10-60m,4060,False,97.69,97.54,0.15,-0.29,0.63,97.39,97.8,13582196.2,136693,1.02,3076,0.16,1.18,False,5.0
crypto_hourly,yes,01-05,2-5m,1830,False,1.71,1.04,0.67,0.21,1.12,2.04,1.21,4485832.0,37187,1.8,1389,0.12,1.92,False,99.0
crypto_hourly,yes,05-10,2-5m,732,False,6.8,6.69,0.11,-1.77,1.76,6.64,5.01,1682519.9,20107,3.35,1061,0.44,3.8,False,95.0
crypto_hourly,yes,10-20,2-5m,755,False,14.25,14.04,0.21,-2.3,2.43,14.1,15.03,1969532.8,21769,4.13,970,0.86,4.99,False,90.0
crypto_hourly,yes,20-35,2-5m,784,False,26.86,27.3,-0.44,-3.46,2.56,26.97,32.58,2908151.9,31364,4.53,927,1.38,5.9,False,80.0
crypto_hourly,yes,35-50,2-5m,727,False,41.7,40.03,1.67,-1.82,5.09,41.82,47.01,2713177.8,29975,4.7,823,1.7,6.4,False,65.0
crypto_hourly,yes,45-55(null),2-5m,629,False,49.45,50.4,-0.95,-4.7,3.0,49.43,60.4,1716954.8,19158,4.66,1575,1.75,6.41,False,55.0
crypto_hourly,yes,50-65,2-5m,682,False,57.11,58.21,-1.1,-4.6,2.56,57.09,67.51,2623499.9,30030,4.62,752,1.71,6.33,False,50.0
crypto_hourly,yes,65-80,2-5m,759,False,72.25,71.15,1.1,-2.24,4.36,72.5,73.81,3203411.6,40361,3.92,790,1.4,5.32,False,35.0
crypto_hourly,yes,80-90,2-5m,704,False,84.47,84.66,-0.19,-2.93,2.37,84.56,84.63,2392973.1,30438,2.63,725,0.92,3.55,False,20.0
crypto_hourly,yes,90-95,2-5m,642,False,92.06,93.3,-1.24,-3.08,0.68,92.1,92.92,1576509.8,19839,1.75,655,0.51,2.26,False,10.0
crypto_hourly,yes,95-99,2-5m,841,False,97.59,96.91,0.68,-0.41,1.9,97.79,98.19,3927347.9,42150,1.1,784,0.16,1.27,False,5.0
crypto_hourly,yes,01-05,5-10m,2126,False,1.88,1.27,0.61,0.1,1.06,2.27,0.79,4833999.3,42559,1.48,2166,0.13,1.6,False,98.4
crypto_hourly,yes,05-10,5-10m,1012,False,6.82,7.11,-0.3,-1.94,1.29,6.82,8.19,2600771.8,28573,2.93,1565,0.44,3.38,False,95.0
crypto_hourly,yes,10-20,5-10m,1139,False,14.28,14.4,-0.12,-2.15,1.77,14.1,16.57,3568664.8,39901,3.49,1493,0.86,4.35,False,90.0
crypto_hourly,yes,20-35,5-10m,1148,False,26.96,24.48,2.48,0.03,5.05,26.89,23.1,4363082.8,51200,3.85,1386,1.38,5.23,False,80.0
