date,latency_id,cancel_timer_us,track,refill_group,horizon_us,total_slices,observed_slices,censored_slices,total_filled_count_e4,observed_count_e4,censored_count_e4,weighted_gross_sum_e8,weighted_censored_entry_price_sum_e8,weighted_gross_lower_sum_e8,weighted_gross_upper_sum_e8,coverage_count_num_e4,coverage_count_den_e4,mean_gross_e4
2026-07-15,STRESS,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2329,2002,333,22308600,19171600,3137000,-792360000,16008050000,-16800410000,14569590000,19171600,22308600,-41.3298837864341
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,858,826,38,8139100,7782600,356500,-1211630000,1291310000,-2502940000,1062060000,7782600,8139100,-155.68447562511244
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,858,842,24,8139100,7920700,218400,-1220900000,793780000,-2014680000,169320000,7920700,8139100,-154.14041688234624
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,858,778,89,8139100,7297500,841600,-1113230000,3318560000,-4431790000,3984210000,7297500,8139100,-152.54950325453922
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,858,751,114,8139100,7078100,1061000,-1031010000,5173110000,-6204120000,4405880000,7078100,8139100,-145.66197143301167
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,730,719,14,7010300,6881200,129100,-776690000,549290000,-1325980000,-34980000,6881200,7010300,-112.87130151717723
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,730,724,9,7010300,6932200,78100,-784330000,331210000,-1115540000,-334540000,6932200,7010300,-113.14301376186492
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,730,691,43,7010300,6599800,410500,-690100000,1962090000,-2652190000,1452810000,6599800,7010300,-104.56377465983817
2026-07-15,STRESS,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,730,646,88,7010300,6180500,829800,-611770000,3998700000,-4610470000,3687530000,6180500,7010300,-98.9839009788852
2026-07-15,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,810,780,35,7673400,7338900,334500,-1207630000,1250710000,-2458340000,886660000,7338900,7673400,-164.55190832413578
2026-07-15,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,810,794,23,7673400,7457000,216400,-1205900000,792180000,-1998080000,165920000,7457000,7673400,-161.71382593536273
2026-07-15,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,810,730,89,7673400,6841800,831600,-1093960000,3271560000,-4365520000,3950480000,6841800,7673400,-159.89359525271126
2026-07-15,STRESS,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,810,707,110,7673400,6652400,1021000,-1016010000,4815110000,-5831120000,4378880000,6652400,7673400,-152.72833864469965
2026-07-15,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,100000,627,616,11,6041400,5936500,104900,-806610000,429730000,-1236340000,-187340000,5936500,6041400,-135.8729891350122
2026-07-15,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,200000,627,620,7,6041400,5971900,69500,-802830000,265450000,-1068280000,-373280000,5971900,6041400,-134.43460205294798
2026-07-15,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,500000,627,598,30,6041400,5746900,294500,-719210000,1253450000,-1972660000,972340000,5746900,6041400,-125.14747081034993
2026-07-15,STRESS,200000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,627,557,71,6041400,5369800,671600,-655070000,3363520000,-4018590000,2697410000,5369800,6041400,-121.99150806361503
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,100000,2419,2305,124,23192100,22008900,1183200,-2141780000,5152480000,-7294260000,4537740000,22008900,23192100,-97.31426831872561
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,200000,2419,2350,81,23192100,22433500,758600,-2160140000,3144630000,-5304770000,2281230000,22433500,23192100,-96.29081507566809
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,500000,2419,2136,294,23192100,20384400,2807700,-1997580000,13540250000,-15537830000,12539170000,20384400,23192100,-97.99552599046329
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,1000000,2419,2034,399,23192100,19419700,3772400,-1851560000,18164430000,-20015990000,17708010000,19419700,23192100,-95.34441829688409
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,100000,2528,2431,106,24179400,23200200,979200,-1111550000,4829530000,-5941080000,3850920000,23200200,24179400,-47.911224903233595
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,200000,2528,2473,63,24179400,23609500,569900,-1124250000,2821130000,-3945380000,1753620000,23609500,24179400,-47.61854338296025
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,500000,2528,2288,248,24179400,21885900,2293500,-983600000,11243180000,-12226780000,10708220000,21885900,24179400,-44.94217738361228
2026-07-15,STRESS,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2528,2175,359,24179400,20812400,3367000,-848530000,17262050000,-18110580000,15559420000,20812400,24179400,-40.77040610405335
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,1244,1206,46,11819300,11390800,428500,-1803460000,1587310000,-3390770000,894230000,11390800,11819300,-158.32601748779717
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,1244,1223,30,11819300,11544700,274600,-1792930000,943120000,-2736050000,9950000,11544700,11819300,-155.30329934948506
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,1244,1137,117,11819300,10700200,1119100,-1621630000,4893310000,-6514940000,4676060000,10700200,11819300,-151.5513728715351
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,1244,1089,164,11819300,10268300,1551000,-1485700000,7389610000,-8875310000,6634690000,10268300,11819300,-144.688020412337
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,798,785,17,7673300,7514500,158800,-844990000,602420000,-1447410000,140590000,7514500,7673300,-112.44793399427773
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,798,791,11,7673300,7575700,97600,-853430000,384710000,-1238140000,-262140000,7575700,7673300,-112.65361616748287
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,798,757,45,7673300,7242800,430500,-739100000,2039090000,-2778190000,1526810000,7242800,7673300,-102.04616998950682
2026-07-15,STRESS,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,798,711,91,7673300,6813500,859800,-665770000,4186700000,-4852470000,3745530000,6813500,7673300,-97.71336317604755
2026-07-15,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,1174,1139,43,11084500,10678300,406200,-1799670000,1506780000,-3306450000,755550000,10678300,11084500,-168.53525373889102
2026-07-15,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,1174,1153,29,11084500,10811900,272600,-1783020000,941520000,-2724540000,1460000,10811900,11084500,-164.91273504194453
2026-07-15,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,1174,1068,116,11084500,9985400,1099100,-1618450000,4666310000,-6284760000,4706240000,9985400,11084500,-162.08163919322212
2026-07-15,STRESS,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,1174,1027,156,11084500,9613500,1471000,-1483790000,6830610000,-8314400000,6395600000,9613500,11084500,-154.34441150465491
2026-07-15,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,100000,685,672,14,6597200,6462600,134600,-870470000,482860000,-1353330000,-7330000,6462600,6597200,-134.6934670256553
2026-07-15,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,200000,685,677,9,6597200,6508200,89000,-863770000,318950000,-1182720000,-292720000,6508200,6597200,-132.72026059432716
2026-07-15,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,500000,685,654,32,6597200,6282700,314500,-762210000,1330450000,-2092660000,1052340000,6282700,6597200,-121.31885972591402
2026-07-15,STRESS,300000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,685,612,74,6597200,5895600,701600,-701070000,3551520000,-4252590000,2763410000,5895600,6597200,-118.91410543456136
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,100000,3544,3477,114,33774400,32859500,914900,-4139070000,4115850000,-8254920000,894080000,32859500,33774400,-125.96265920053561
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,200000,3544,3505,70,33774400,33205900,568500,-4253050000,2538490000,-6791540000,-1106540000,33205900,33774400,-128.0811542527081
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,500000,3544,3277,299,33774400,30998600,2775800,-4449020000,14528770000,-18977790000,8780210000,30998600,33774400,-143.52325588897563
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,1000000,3544,3155,409,33774400,29884100,3890300,-4494650000,18915940000,-23410590000,15492410000,29884100,33774400,-150.4027225179945
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,100000,2664,2551,143,25151300,23912000,1239300,-1155150000,6294920000,-7450070000,4942930000,23912000,25151300,-48.30838072934092
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,200000,2664,2594,94,25151300,24327400,823900,-1174730000,3908490000,-5083220000,3155780000,24327400,25151300,-48.28834976199676
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,500000,2664,2422,267,25151300,22703700,2447600,-1160650000,11615060000,-12775710000,11700290000,22703700,25151300,-51.121623347736275
2026-07-17,FAST,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2664,2342,349,25151300,21904700,3246600,-1153680000,16451010000,-17604690000,14861310000,21904700,25151300,-52.668148844768474
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,1751,1723,65,16640200,16159800,480400,-3155140000,2006640000,-5161780000,-357780000,16159800,16640200,-195.24622829490465
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,1751,1734,36,16640200,16346500,293700,-3180050000,1224200000,-4404250000,-1467250000,16346500,16640200,-194.54011562108096
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,1751,1666,111,16640200,15652200,988000,-3266160000,5037670000,-8303830000,1576170000,15652200,16640200,-208.6709855483574
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,1751,1612,154,16640200,15196000,1444200,-3315920000,6930660000,-10246580000,4195420000,15196000,16640200,-218.21005527770467
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,1321,1287,57,12648700,12184100,464600,-1054900000,1970200000,-3025100000,1620900000,12184100,12648700,-86.58005105013912
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,1321,1301,35,12648700,12348800,299900,-1065210000,1085140000,-2150350000,848650000,12348800,12648700,-86.26020342057528
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,1321,1220,115,12648700,11575400,1073300,-1037360000,4790520000,-5827880000,4905120000,11575400,12648700,-89.61763740345906
2026-07-17,FAST,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,1321,1177,161,12648700,11115400,1533300,-1010460000,7639700000,-8650160000,6682840000,11115400,12648700,-90.90631016427659
2026-07-17,FAST,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,1531,1509,58,14581600,14157000,424600,-3055780000,1737530000,-4793310000,-547310000,14157000,14581600,-215.84940312213038
2026-07-17,FAST,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,1531,1519,29,14581600,14343600,238000,-3074670000,983660000,-4058330000,-1678330000,14343600,14581600,-214.35832008700746
2026-07-17,FAST,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,1531,1462,93,14581600,13744700,836900,-3162290000,4144820000,-7307110000,1061890000,13744700,14581600,-230.0734101144441
2026-07-17,FAST,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,1531,1425,121,14581600,13454000,1127600,-3205420000,5069760000,-8275180000,3000820000,13454000,14581600,-238.25033447301917
2026-07-17,FAST,200000,STRICT_THROUGH,REFILL_BY_TIMER,100000,643,637,22,6084100,5942100,142000,-883350000,521860000,-1405210000,14790000,5942100,6084100,-148.65956480032312
2026-07-17,FAST,200000,STRICT_THROUGH,REFILL_BY_TIMER,200000,643,637,18,6084100,5950300,133800,-856540000,465370000,-1321910000,16090000,5950300,6084100,-143.94904458598725
2026-07-17,FAST,200000,STRICT_THROUGH,REFILL_BY_TIMER,500000,643,615,36,6084100,5766800,317300,-870600000,1364500000,-2235100000,937900000,5766800,6084100,-150.96760768537143
2026-07-17,FAST,200000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,643,590,63,6084100,5504800,579300,-849020000,2718630000,-3567650000,2225350000,5504800,6084100,-154.23266967010608
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,100000,4527,4425,164,43017000,41702300,1314700,-4922810000,6048150000,-10970960000,2176040000,41702300,43017000,-118.04648664462152
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,200000,4527,4473,96,43017000,42245200,771800,-5041320000,3526130000,-8567450000,-849450000,42245200,43017000,-119.33474098832531
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,500000,4527,4163,407,43017000,39268200,3748800,-5226310000,19444730000,-24671040000,12816960000,39268200,43017000,-133.09268059142002
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,1000000,4527,4008,543,43017000,37897200,5119800,-5305920000,24600530000,-29906450000,21291550000,37897200,43017000,-140.00823279820145
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,100000,2859,2736,153,26947200,25607900,1339300,-1249150000,6755920000,-8005070000,5387930000,25607900,26947200,-48.779868712389536
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,200000,2859,2787,99,26947200,26081500,865700,-1255230000,4086130000,-5341360000,3315640000,26081500,26947200,-48.12721660947415
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,500000,2859,2598,286,26947200,24327100,2620100,-1214650000,12433520000,-13648170000,12552830000,24327100,26947200,-49.92991355319787
2026-07-17,FAST,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2859,2511,376,26947200,23453900,3493300,-1186100000,17939700000,-19125800000,15807200000,23453900,26947200,-50.57154673636367
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,2294,2246,93,21675900,20975300,700600,-3846820000,2996040000,-6842860000,163140000,20975300,21675900,-183.39761529036534
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,2294,2267,56,21675900,21234400,441500,-3856510000,1970940000,-5827450000,-1412450000,21234400,21675900,-181.6161511509626
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,2294,2165,164,21675900,20227800,1448100,-3929240000,7014060000,-10943300000,3537700000,20227800,21675900,-194.2494982153274
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,2294,2094,218,21675900,19679800,1996100,-3979890000,9177720000,-13157610000,6803390000,19679800,21675900,-202.23223813250135
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,1447,1411,59,13756900,13272300,484600,-1155350000,2069200000,-3224550000,1621450000,13272300,13756900,-87.04972009372905
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,1447,1426,38,13756900,13430200,326700,-1154660000,1167780000,-2322440000,944560000,13430200,13756900,-85.97489240666557
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,1447,1336,125,13756900,12599400,1157500,-1106710000,5282540000,-6389250000,5185750000,12599400,13756900,-87.83830976078227
2026-07-17,FAST,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,1447,1288,177,13756900,12082600,1674300,-1073280000,8536700000,-9609980000,7133020000,12082600,13756900,-88.82856338867462
2026-07-17,FAST,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,1984,1947,80,18808300,18217800,590500,-3708710000,2515830000,-6224540000,-319540000,18217800,18808300,-203.5761727541196
2026-07-17,FAST,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,1984,1964,47,18808300,18441100,367200,-3718630000,1633650000,-5352280000,-1680280000,18441100,18808300,-201.64903395133695
2026-07-17,FAST,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,1984,1877,139,18808300,17563100,1245200,-3789370000,6005360000,-9794730000,2657270000,17563100,18808300,-215.7574687839846
2026-07-17,FAST,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,1984,1829,173,18808300,17223800,1584500,-3833570000,6932820000,-10766390000,5078610000,17223800,18808300,-222.57399644677713
2026-07-17,FAST,300000,STRICT_THROUGH,REFILL_BY_TIMER,100000,703,695,24,6589200,6427200,162000,-961120000,620860000,-1581980000,38020000,6427200,6589200,-149.5394573064476
2026-07-17,FAST,300000,STRICT_THROUGH,REFILL_BY_TIMER,200000,703,696,21,6589200,6428600,160600,-923310000,548010000,-1471320000,134680000,6428600,6589200,-143.62536166505927
2026-07-17,FAST,300000,STRICT_THROUGH,REFILL_BY_TIMER,500000,703,672,39,6589200,6241900,347300,-933630000,1476500000,-2410130000,1062870000,6241900,6589200,-149.5746487447732
2026-07-17,FAST,300000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,703,645,69,6589200,5974900,614300,-913800000,2913630000,-3827430000,2315570000,5974900,6589200,-152.93979815561767
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,100000,2620,2549,94,24994100,24176400,817700,-2710680000,3627620000,-6338300000,1838700000,24176400,24994100,-112.1209113019308
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,200000,2620,2579,68,24994100,24425900,568200,-2726630000,2526430000,-5253060000,428940000,24425900,24994100,-111.6286400910509
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,500000,2620,2397,248,24994100,22694500,2299600,-2827200000,11841080000,-14668280000,8327720000,22694500,24994100,-124.57643922536298
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,1000000,2620,2315,318,24994100,22008700,2985400,-2840490000,14841670000,-17682160000,12171840000,22008700,24994100,-129.06214360684638
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,100000,2643,2531,141,24952700,23729300,1223400,-1169770000,6236480000,-7406250000,4827750000,23729300,24952700,-49.29643942299183
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,200000,2643,2577,90,24952700,24168800,783900,-1176910000,3730490000,-4907400000,2931600000,24168800,24952700,-48.69542550726557
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,500000,2643,2401,268,24952700,22500100,2452600,-1146890000,11679060000,-12825950000,11700050000,22500100,24952700,-50.97266234372292
2026-07-17,PRIMARY,200000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2643,2322,348,24952700,21706100,3246600,-1142770000,16561010000,-17703780000,14762220000,21706100,24952700,-52.64741247851986
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,1239,1214,37,11708500,11405300,303200,-2125920000,1185970000,-3311890000,-279890000,11405300,11708500,-186.39755201529113
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,1239,1224,32,11708500,11456300,252200,-2082280000,1089130000,-3171410000,-649410000,11456300,11708500,-181.75850841894854
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,1239,1166,89,11708500,10920500,788000,-2107880000,3977970000,-6085850000,1794150000,10920500,11708500,-193.02046609587472
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,1239,1127,119,11708500,10637300,1071200,-2098230000,5053550000,-7151780000,3560220000,10637300,11708500,-197.25212224906696
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,985,966,38,9295600,8996800,298800,-966230000,1210660000,-2176890000,811110000,8996800,9295600,-107.39707451538325
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,985,974,25,9295600,9092100,203500,-955830000,713510000,-1669340000,365660000,9092100,9295600,-105.12752829379352
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,985,920,78,9295600,8586900,708700,-921990000,3112010000,-4034000000,3053000000,8586900,9295600,-107.37169409216365
2026-07-17,PRIMARY,200000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,985,892,105,9295600,8313200,982400,-942840000,5062320000,-6005160000,3818840000,8313200,9295600,-113.41481018139825
2026-07-17,PRIMARY,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,1122,1099,37,10720300,10414300,306000,-2080580000,1189110000,-3269690000,-209690000,10414300,10720300,-199.78107025916287
2026-07-17,PRIMARY,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,200000,1122,1108,29,10720300,10483100,237200,-2044670000,1032550000,-3077220000,-705220000,10483100,10720300,-195.0444048039225
2026-07-17,PRIMARY,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,500000,1122,1057,81,10720300,9982200,738100,-2067360000,3697920000,-5765280000,1615720000,9982200,10720300,-207.10464627036123
2026-07-17,PRIMARY,200000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,1000000,1122,1027,103,10720300,9775200,945100,-2055240000,4519420000,-6574660000,2876340000,9775200,10720300,-210.25042965872822
2026-07-17,PRIMARY,200000,STRICT_THROUGH,REFILL_BY_TIMER,100000,650,645,22,6134100,5994600,139500,-908600000,573860000,-1482460000,-87460000,5994600,6134100,-151.5697461048277
2026-07-17,PRIMARY,200000,STRICT_THROUGH,REFILL_BY_TIMER,200000,650,645,18,6134100,6002800,131300,-880790000,517370000,-1398160000,-85160000,6002800,6134100,-146.72985939894716
2026-07-17,PRIMARY,200000,STRICT_THROUGH,REFILL_BY_TIMER,500000,650,621,38,6134100,5799300,334800,-878850000,1644500000,-2523350000,824650000,5799300,6134100,-151.54415188039937
2026-07-17,PRIMARY,200000,STRICT_THROUGH,REFILL_BY_TIMER,1000000,650,597,63,6134100,5554800,579300,-856020000,2912630000,-3768650000,2024350000,5554800,6134100,-154.10455821991792
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,100000,3585,3465,156,34072900,32741300,1331600,-3547290000,6069840000,-9617130000,3698870000,32741300,34072900,-108.34297966177274
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,200000,3585,3519,102,34072900,33235800,837100,-3590470000,3747970000,-7338440000,1032560000,33235800,34072900,-108.03019635453336
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,500000,3585,3259,360,34072900,30755300,3317600,-3687860000,17049750000,-20737610000,12438390000,30755300,34072900,-119.90973913439309
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,NON_REFILL_OR_CENSORED,1000000,3585,3150,459,34072900,29792600,4280300,-3727510000,21277180000,-25004690000,17798310000,29792600,34072900,-125.11529708719615
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,100000,2843,2722,150,26778600,25465200,1313400,-1268770000,6660480000,-7929250000,5204750000,25465200,26778600,-49.82368094497589
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,200000,2843,2775,94,26778600,25960400,818200,-1262410000,3863880000,-5126290000,3055710000,25960400,26778600,-48.62829540376882
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,500000,2843,2579,290,26778600,24133500,2645100,-1203890000,12614520000,-13818410000,12632590000,24133500,26778600,-49.88460024447345
2026-07-17,PRIMARY,300000,OPTIMISTIC_AT_TOUCH,REFILL_BY_TIMER,1000000,2843,2494,377,26778600,23275300,3503300,-1176190000,18117700000,-19293890000,15739110000,23275300,26778600,-50.53382770576534
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,100000,1768,1717,69,16583300,16012400,570900,-2867320000,2359910000,-5227230000,481770000,16012400,16583300,-179.068721740651
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,200000,1768,1739,53,16583300,16166100,417200,-2830410000,1856990000,-4687400000,-515400000,16166100,16583300,-175.0830441479392
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,500000,1768,1658,132,16583300,15411900,1171400,-2848970000,5582160000,-8431130000,3282870000,15411900,16583300,-184.8552092863307
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,NON_REFILL_OR_CENSORED,1000000,1768,1600,182,16583300,14937700,1645600,-2847930000,7541510000,-10389440000,6066560000,14937700,16583300,-190.65384898612237
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,100000,1106,1085,40,10372300,10053500,318800,-1063480000,1309660000,-2373140000,814860000,10053500,10372300,-105.78206594718257
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,200000,1106,1094,27,10372300,10149500,222800,-1042080000,751900000,-1793980000,434020000,10149500,10372300,-102.67303808069363
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,500000,1106,1030,89,10372300,9569400,802900,-985540000,3662030000,-4647570000,3381430000,9569400,10372300,-102.98869312600581
2026-07-17,PRIMARY,300000,QUEUE_PESSIMISTIC,REFILL_BY_TIMER,1000000,1106,1001,118,10372300,9274900,1097400,-998260000,5745320000,-6743580000,4230420000,9274900,10372300,-107.63027094631748
2026-07-17,PRIMARY,300000,STRICT_THROUGH,NON_REFILL_OR_CENSORED,100000,1580,1536,63,15005800,14478900,526900,-2793050000,2072170000,-4865220000,403780000,14478900,15005800,-192.90484774395844
